1998-01-01 00:00:00 10 2
  -45.0    4.99734
  -55.0    4.96848
  -65.0    4.95097
  -75.0    4.94036
  -85.0    4.93392
  -95.0    4.93001
1998-02-17 00:00:00 10 2
   -5.0    5.58608
  -15.0    5.33705
  -25.0    5.18600
  -35.0    5.09439
  -45.0    5.03882
  -55.0    5.00512
  -65.0    4.98468
  -75.0    4.97228
  -85.0    4.96476
  -95.0    4.96020
1998-02-18 00:00:00 10 2
   -5.0    5.70744
  -15.0    5.42226
  -25.0    5.24929
  -35.0    5.14438
  -45.0    5.08075
  -55.0    5.04215
  -65.0    5.01874
  -75.0    5.00454
  -85.0    4.99593
  -95.0    4.99071
1998-02-19 00:00:00 10 2
   -5.0    5.83003
  -15.0    5.50834
  -25.0    5.31322
  -35.0    5.19488
  -45.0    5.12310
  -55.0    5.07956
  -65.0    5.05315
  -75.0    5.03714
  -85.0    5.02742
  -95.0    5.02153
1998-02-20 00:00:00 10 2
   -5.0    5.95383
  -15.0    5.59526
  -25.0    5.37778
  -35.0    5.24587
  -45.0    5.16586
  -55.0    5.11734
  -65.0    5.08790
  -75.0    5.07005
  -85.0    5.05922
  -95.0    5.05266
1998-02-21 00:00:00 10 2
   -5.0    6.07880
  -15.0    5.68301
  -25.0    5.44295
  -35.0    5.29735
  -45.0    5.20903
  -55.0    5.15547
  -65.0    5.12298
  -75.0    5.10327
  -85.0    5.09132
  -95.0    5.08407
1998-02-22 00:00:00 10 2
   -5.0    6.20489
  -15.0    5.77155
  -25.0    5.50871
  -35.0    5.34929
  -45.0    5.25259
  -55.0    5.19395
  -65.0    5.15837
  -75.0    5.13680
  -85.0    5.12371
  -95.0    5.11578
1998-02-23 00:00:00 10 2
   -5.0    6.33208
  -15.0    5.86085
  -25.0    5.57503
  -35.0    5.40168
  -45.0    5.29653
  -55.0    5.23276
  -65.0    5.19408
  -75.0    5.17061
  -85.0    5.15638
  -95.0    5.14775
1998-02-24 00:00:00 10 2
   -5.0    6.46033
  -15.0    5.95090
  -25.0    5.64191
  -35.0    5.45450
  -45.0    5.34083
  -55.0    5.27189
  -65.0    5.23007
  -75.0    5.20471
  -85.0    5.18933
  -95.0    5.18000
1998-02-25 00:00:00 10 2
   -5.0    6.58959
  -15.0    6.04166
  -25.0    5.70932
  -35.0    5.50775
  -45.0    5.38549
  -55.0    5.31133
  -65.0    5.26636
  -75.0    5.23908
  -85.0    5.22253
  -95.0    5.21249
1998-02-26 00:00:00 10 2
   -5.0    6.71984
  -15.0    6.13311
  -25.0    5.77724
  -35.0    5.56140
  -45.0    5.43048
  -55.0    5.35108
  -65.0    5.30291
  -75.0    5.27370
  -85.0    5.25598
  -95.0    5.24524
1998-02-27 00:00:00 10 2
   -5.0    6.85102
  -15.0    6.22522
  -25.0    5.84565
  -35.0    5.61543
  -45.0    5.47580
  -55.0    5.39110
  -65.0    5.33974
  -75.0    5.30858
  -85.0    5.28968
  -95.0    5.27822
1998-02-28 00:00:00 10 2
   -5.0    6.98311
  -15.0    6.31796
  -25.0    5.91453
  -35.0    5.66984
  -45.0    5.52143
  -55.0    5.43141
  -65.0    5.37681
  -75.0    5.34370
  -85.0    5.32361
  -95.0    5.31143
1998-03-01 00:00:00 10 2
   -5.0    7.11605
  -15.0    6.41131
  -25.0    5.98386
  -35.0    5.72460
  -45.0    5.56735
  -55.0    5.47198
  -65.0    5.41413
  -75.0    5.37904
  -85.0    5.35776
  -95.0    5.34485
1998-03-02 00:00:00 10 2
   -5.0    7.24982
  -15.0    6.50524
  -25.0    6.05362
  -35.0    5.77970
  -45.0    5.61356
  -55.0    5.51280
  -65.0    5.45168
  -75.0    5.41461
  -85.0    5.39212
  -95.0    5.37848
1998-03-03 00:00:00 10 2
   -5.0    7.38438
  -15.0    6.59971
  -25.0    6.12379
  -35.0    5.83513
  -45.0    5.66005
  -55.0    5.55385
  -65.0    5.48944
  -75.0    5.45038
  -85.0    5.42668
  -95.0    5.41231
1998-03-04 00:00:00 10 2
   -5.0    7.51968
  -15.0    6.69471
  -25.0    6.19435
  -35.0    5.89086
  -45.0    5.70678
  -55.0    5.59514
  -65.0    5.52742
  -75.0    5.48635
  -85.0    5.46144
  -95.0    5.44633
1998-03-05 00:00:00 10 2
   -5.0    7.65568
  -15.0    6.79020
  -25.0    6.26527
  -35.0    5.94688
  -45.0    5.75377
  -55.0    5.63664
  -65.0    5.56560
  -75.0    5.52251
  -85.0    5.49637
  -95.0    5.48052
1998-03-06 00:00:00 10 2
   -5.0    7.79234
  -15.0    6.88616
  -25.0    6.33654
  -35.0    6.00317
  -45.0    5.80098
  -55.0    5.67834
  -65.0    5.60396
  -75.0    5.55884
  -85.0    5.53148
  -95.0    5.51488
1998-03-07 00:00:00 10 2
   -5.0    7.92963
  -15.0    6.98256
  -25.0    6.40813
  -35.0    6.05972
  -45.0    5.84840
  -55.0    5.72023
  -65.0    5.64249
  -75.0    5.59534
  -85.0    5.56674
  -95.0    5.54939
1998-03-08 00:00:00 10 2
   -5.0    8.06750
  -15.0    7.07936
  -25.0    6.48003
  -35.0    6.11651
  -45.0    5.89603
  -55.0    5.76230
  -65.0    5.68119
  -75.0    5.63199
  -85.0    5.60215
  -95.0    5.58406
1998-03-09 00:00:00 10 2
   -5.0    8.20591
  -15.0    7.17655
  -25.0    6.55221
  -35.0    6.17353
  -45.0    5.94384
  -55.0    5.80454
  -65.0    5.72004
  -75.0    5.66879
  -85.0    5.63771
  -95.0    5.61885
1998-03-10 00:00:00 10 2
   -5.0    8.34482
  -15.0    7.27408
  -25.0    6.62465
  -35.0    6.23075
  -45.0    5.99183
  -55.0    5.84692
  -65.0    5.75903
  -75.0    5.70572
  -85.0    5.67339
  -95.0    5.65378
1998-03-11 00:00:00 10 2
   -5.0    8.48419
  -15.0    7.37194
  -25.0    6.69733
  -35.0    6.28815
  -45.0    6.03998
  -55.0    5.88945
  -65.0    5.79815
  -75.0    5.74278
  -85.0    5.70919
  -95.0    5.68882
1998-03-12 00:00:00 10 2
   -5.0    8.62398
  -15.0    7.47009
  -25.0    6.77022
  -35.0    6.34573
  -45.0    6.08827
  -55.0    5.93210
  -65.0    5.83739
  -75.0    5.77994
  -85.0    5.74509
  -95.0    5.72396
1998-03-13 00:00:00 10 2
   -5.0    8.76414
  -15.0    7.56851
  -25.0    6.84332
  -35.0    6.40347
  -45.0    6.13669
  -55.0    5.97487
  -65.0    5.87673
  -75.0    5.81720
  -85.0    5.78110
  -95.0    5.75920
1998-03-14 00:00:00 10 2
   -5.0    8.90464
  -15.0    7.66716
  -25.0    6.91659
  -35.0    6.46134
  -45.0    6.18522
  -55.0    6.01775
  -65.0    5.91617
  -75.0    5.85456
  -85.0    5.81719
  -95.0    5.79452
1998-03-15 00:00:00 10 2
   -5.0    9.04544
  -15.0    7.76602
  -25.0    6.99001
  -35.0    6.51934
  -45.0    6.23386
  -55.0    6.06071
  -65.0    5.95569
  -75.0    5.89199
  -85.0    5.85335
  -95.0    5.82992
1998-03-16 00:00:00 10 2
   -5.0    9.18648
  -15.0    7.86505
  -25.0    7.06356
  -35.0    6.57743
  -45.0    6.28258
  -55.0    6.10375
  -65.0    5.99528
  -75.0    5.92949
  -85.0    5.88958
  -95.0    5.86538
1998-03-17 00:00:00 10 2
   -5.0    9.32773
  -15.0    7.96423
  -25.0    7.13722
  -35.0    6.63562
  -45.0    6.33138
  -55.0    6.14685
  -65.0    6.03492
  -75.0    5.96704
  -85.0    5.92587
  -95.0    5.90089
1998-03-18 00:00:00 10 2
   -5.0    9.46915
  -15.0    8.06353
  -25.0    7.21097
  -35.0    6.69387
  -45.0    6.38023
  -55.0    6.19000
  -65.0    6.07462
  -75.0    6.00464
  -85.0    5.96219
  -95.0    5.93645
1998-03-19 00:00:00 10 2
   -5.0    9.61070
  -15.0    8.16291
  -25.0    7.28479
  -35.0    6.75217
  -45.0    6.42913
  -55.0    6.23319
  -65.0    6.11435
  -75.0    6.04227
  -85.0    5.99855
  -95.0    5.97203
1998-03-20 00:00:00 10 2
   -5.0    9.75233
  -15.0    8.26236
  -25.0    7.35864
  -35.0    6.81051
  -45.0    6.47806
  -55.0    6.27641
  -65.0    6.15410
  -75.0    6.07992
  -85.0    6.03493
  -95.0    6.00764
1998-03-21 00:00:00 10 2
   -5.0    9.89400
  -15.0    8.36183
  -25.0    7.43252
  -35.0    6.86887
  -45.0    6.52700
  -55.0    6.31964
  -65.0    6.19387
  -75.0    6.11759
  -85.0    6.07132
  -95.0    6.04326
1998-03-22 00:00:00 10 2
   -5.0   10.03568
  -15.0    8.46131
  -25.0    7.50640
  -35.0    6.92723
  -45.0    6.57594
  -55.0    6.36287
  -65.0    6.23364
  -75.0    6.15525
  -85.0    6.10771
  -95.0    6.07888
1998-03-23 00:00:00 10 2
   -5.0   10.17731
  -15.0    8.56075
  -25.0    7.58026
  -35.0    6.98557
  -45.0    6.62486
  -55.0    6.40609
  -65.0    6.27339
  -75.0    6.19291
  -85.0    6.14409
  -95.0    6.11448
1998-03-24 00:00:00 10 2
   -5.0   10.31885
  -15.0    8.66014
  -25.0    7.65408
  -35.0    7.04387
  -45.0    6.67376
  -55.0    6.44928
  -65.0    6.31312
  -75.0    6.23054
  -85.0    6.18045
  -95.0    6.15007
1998-03-25 00:00:00 10 2
   -5.0   10.46028
  -15.0    8.75944
  -25.0    7.72783
  -35.0    7.10212
  -45.0    6.72261
  -55.0    6.49243
  -65.0    6.35282
  -75.0    6.26814
  -85.0    6.21678
  -95.0    6.18563
1998-03-26 00:00:00 10 2
   -5.0   10.60153
  -15.0    8.85862
  -25.0    7.80149
  -35.0    7.16031
  -45.0    6.77141
  -55.0    6.53553
  -65.0    6.39247
  -75.0    6.30569
  -85.0    6.25306
  -95.0    6.22114
1998-03-27 00:00:00 10 2
   -5.0   10.74257
  -15.0    8.95765
  -25.0    7.87504
  -35.0    7.21840
  -45.0    6.82013
  -55.0    6.57857
  -65.0    6.43206
  -75.0    6.34319
  -85.0    6.28929
  -95.0    6.25660
1998-03-28 00:00:00 10 2
   -5.0   10.88336
  -15.0    9.05651
  -25.0    7.94846
  -35.0    7.27640
  -45.0    6.86877
  -55.0    6.62153
  -65.0    6.47157
  -75.0    6.38062
  -85.0    6.32545
  -95.0    6.29199
1998-03-29 00:00:00 10 2
   -5.0   11.02386
  -15.0    9.15516
  -25.0    8.02173
  -35.0    7.33427
  -45.0    6.91731
  -55.0    6.66440
  -65.0    6.51101
  -75.0    6.41797
  -85.0    6.36154
  -95.0    6.32732
1998-03-30 00:00:00 10 2
   -5.0   11.16403
  -15.0    9.25357
  -25.0    8.09482
  -35.0    7.39201
  -45.0    6.96573
  -55.0    6.70717
  -65.0    6.55035
  -75.0    6.45524
  -85.0    6.39755
  -95.0    6.36256
1998-03-31 00:00:00 10 2
   -5.0   11.30382
  -15.0    9.35172
  -25.0    8.16772
  -35.0    7.44959
  -45.0    7.01402
  -55.0    6.74983
  -65.0    6.58959
  -75.0    6.49240
  -85.0    6.43345
  -95.0    6.39770
1998-04-01 00:00:00 10 2
   -5.0   11.44319
  -15.0    9.44958
  -25.0    8.24040
  -35.0    7.50699
  -45.0    7.06216
  -55.0    6.79236
  -65.0    6.62871
  -75.0    6.52946
  -85.0    6.46925
  -95.0    6.43274
1998-04-02 00:00:00 10 2
   -5.0   11.58210
  -15.0    9.54712
  -25.0    8.31284
  -35.0    7.56421
  -45.0    7.11015
  -55.0    6.83474
  -65.0    6.66770
  -75.0    6.56639
  -85.0    6.50494
  -95.0    6.46766
1998-04-03 00:00:00 10 2
   -5.0   11.72051
  -15.0    9.64430
  -25.0    8.38502
  -35.0    7.62123
  -45.0    7.15796
  -55.0    6.87698
  -65.0    6.70655
  -75.0    6.60318
  -85.0    6.54049
  -95.0    6.50246
1998-04-04 00:00:00 10 2
   -5.0   11.85838
  -15.0    9.74111
  -25.0    8.45692
  -35.0    7.67802
  -45.0    7.20559
  -55.0    6.91905
  -65.0    6.74525
  -75.0    6.63984
  -85.0    6.57590
  -95.0    6.53712
1998-04-05 00:00:00 10 2
   -5.0   11.99567
  -15.0    9.83750
  -25.0    8.52851
  -35.0    7.73457
  -45.0    7.25302
  -55.0    6.96094
  -65.0    6.78379
  -75.0    6.67634
  -85.0    6.61117
  -95.0    6.57164
1998-04-06 00:00:00 10 2
   -5.0   12.13233
  -15.0    9.93346
  -25.0    8.59978
  -35.0    7.79086
  -45.0    7.30023
  -55.0    7.00264
  -65.0    6.82215
  -75.0    6.71267
  -85.0    6.64627
  -95.0    6.60600
1998-04-07 00:00:00 10 2
   -5.0   12.26833
  -15.0   10.02895
  -25.0    8.67070
  -35.0    7.84688
  -45.0    7.34721
  -55.0    7.04414
  -65.0    6.86032
  -75.0    6.74883
  -85.0    6.68121
  -95.0    6.64019
1998-04-08 00:00:00 10 2
   -5.0   12.40363
  -15.0   10.12395
  -25.0    8.74126
  -35.0    7.90261
  -45.0    7.39395
  -55.0    7.08543
  -65.0    6.89830
  -75.0    6.78480
  -85.0    6.71596
  -95.0    6.67421
1998-04-09 00:00:00 10 2
   -5.0   12.53818
  -15.0   10.21843
  -25.0    8.81143
  -35.0    7.95804
  -45.0    7.44043
  -55.0    7.12648
  -65.0    6.93607
  -75.0    6.82057
  -85.0    6.75052
  -95.0    6.70803
1998-04-10 00:00:00 10 2
   -5.0   12.67195
  -15.0   10.31235
  -25.0    8.88119
  -35.0    8.01314
  -45.0    7.48664
  -55.0    7.16730
  -65.0    6.97361
  -75.0    6.85614
  -85.0    6.78488
  -95.0    6.74167
1998-04-11 00:00:00 10 2
   -5.0   12.80490
  -15.0   10.40570
  -25.0    8.95052
  -35.0    8.06790
  -45.0    7.53257
  -55.0    7.20787
  -65.0    7.01093
  -75.0    6.89148
  -85.0    6.81903
  -95.0    6.77509
1998-04-12 00:00:00 10 2
   -5.0   12.93699
  -15.0   10.49845
  -25.0    9.01940
  -35.0    8.12231
  -45.0    7.57819
  -55.0    7.24817
  -65.0    7.04801
  -75.0    6.92660
  -85.0    6.85296
  -95.0    6.80830
1998-04-13 00:00:00 10 2
   -5.0   13.06817
  -15.0   10.59056
  -25.0    9.08781
  -35.0    8.17634
  -45.0    7.62351
  -55.0    7.28820
  -65.0    7.08483
  -75.0    6.96148
  -85.0    6.88666
  -95.0    6.84128
1998-04-14 00:00:00 10 2
   -5.0   13.19841
  -15.0   10.68200
  -25.0    9.15573
  -35.0    8.22999
  -45.0    7.66850
  -55.0    7.32795
  -65.0    7.12139
  -75.0    6.99610
  -85.0    6.92011
  -95.0    6.87402
1998-04-15 00:00:00 10 2
   -5.0   13.32768
  -15.0   10.77277
  -25.0    9.22313
  -35.0    8.28324
  -45.0    7.71316
  -55.0    7.36739
  -65.0    7.15767
  -75.0    7.03047
  -85.0    6.95332
  -95.0    6.90652
1998-04-16 00:00:00 10 2
   -5.0   13.45592
  -15.0   10.86281
  -25.0    9.29001
  -35.0    8.33606
  -45.0    7.75746
  -55.0    7.40652
  -65.0    7.19367
  -75.0    7.06456
  -85.0    6.98626
  -95.0    6.93876
1998-04-17 00:00:00 10 2
   -5.0   13.58311
  -15.0   10.95212
  -25.0    9.35634
  -35.0    8.38845
  -45.0    7.80140
  -55.0    7.44533
  -65.0    7.22937
  -75.0    7.09838
  -85.0    7.01893
  -95.0    6.97074
1998-04-18 00:00:00 10 2
   -5.0   13.70921
  -15.0   11.04066
  -25.0    9.42210
  -35.0    8.44039
  -45.0    7.84496
  -55.0    7.48381
  -65.0    7.26476
  -75.0    7.13190
  -85.0    7.05132
  -95.0    7.00244
1998-04-19 00:00:00 10 2
   -5.0   13.83418
  -15.0   11.12840
  -25.0    9.48727
  -35.0    8.49187
  -45.0    7.88813
  -55.0    7.52194
  -65.0    7.29984
  -75.0    7.16513
  -85.0    7.08342
  -95.0    7.03386
1998-04-20 00:00:00 10 2
   -5.0   13.95798
  -15.0   11.21533
  -25.0    9.55183
  -35.0    8.54286
  -45.0    7.93090
  -55.0    7.55972
  -65.0    7.33459
  -75.0    7.19804
  -85.0    7.11522
  -95.0    7.06499
